,id,gender,generation,location,organization,geofocus,qtype,question_grouping,wording,question_id,value,labels
5681,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,1,Sexual and reproductive health and rights
5682,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
5683,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
5684,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,1,Equitable and quality education at all levels
5685,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
5686,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@6,0,"no Women and work, unpaid care, pay gap"
5687,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@7,0,no Women's political and civil society participation
5688,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@8,0,"no Access to public infrastructure, including clean energy, water and sanitation"
5689,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@9,0,no Women and the effects of climatic and environmental changes
5690,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@10,0,no Girls and women in conflict/post-conflict situations
5691,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@11,0,"no Public finance, public spending and taxation"
5692,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@12,0,no None of the above
5693,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@13,0,no Don't know
5694,300,Female,29 and under,Africa,Other,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@14,0,no No answer
5695,300,Female,29 and under,Africa,Other,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Collecting data on issues that affect girls and women in policymaking isn't prioritized,q11@a,3,Not very relevant
5696,300,Female,29 and under,Africa,Other,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There is little demand from advocates for data relating to gender equality,q11@b,2,Fairly relevant
5697,300,Female,29 and under,Africa,Other,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,Gender data is harder to collect than other data,q11@c,4,Not at all relevant
5698,300,Female,29 and under,Africa,Other,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough technical know-ho within government related to gender data,q11@d,2,Fairly relevant
5699,300,Female,29 and under,Africa,Other,National or sub-national,Likert,To what extent are the following factors relevant in explaining gaps in government data sources relating to gender equality?,There isn't enough funding for the government to collect better gender data,q11@e,4,Not at all relevant
5700,301,Female,30-49,Asia,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@1,1,Sexual and reproductive health and rights
5701,301,Female,30-49,Asia,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@2,0,no Access to comprehensive health services
5702,301,Female,30-49,Asia,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@3,1,Reducing gender-based violence
5703,301,Female,30-49,Asia,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@4,0,no Equitable and quality education at all levels
5704,301,Female,30-49,Asia,NGO - girls/women's rights NOT sole focus,National or sub-national,Multi-punch,What should be the three biggest priorities today in relation to gender equality?,1= top 3 priority; 0=not a top priority,@q4@5,0,"no Economic empowerment, access to land and financial inclusion"
